[Train] Starting training for 200 epochs
[Train] Train samples: 90303, Test samples: 10000
[Epoch: 41/200, iter: 115702], Lr: 0.000200, Train Noise Loss: 0.018418, Test Force MAE: 0.0444, Test Error: [0.0643 0.0751 0.0472 0.0299 0.029  0.0209], Test Error(span): [0.386 0.451 0.566 0.012 0.012 0.002], Time: 456.8min
[Epoch: 42/200, iter: 118524], Lr: 0.000200, Train Noise Loss: 0.018335, Test Force MAE: 0.0426, Test Error: [0.0638 0.074  0.0423 0.03   0.0265 0.0187], Test Error(span): [0.383 0.444 0.508 0.012 0.011 0.002], Time: 467.9min
[Epoch: 43/200, iter: 121346], Lr: 0.000200, Train Noise Loss: 0.018257, Test Force MAE: 0.0433, Test Error: [0.0645 0.0748 0.0434 0.0311 0.0273 0.0187], Test Error(span): [0.387 0.449 0.521 0.012 0.011 0.002], Time: 479.0min
[Epoch: 44/200, iter: 124168], Lr: 0.000200, Train Noise Loss: 0.018127, Test Force MAE: 0.0422, Test Error: [0.0624 0.0744 0.0428 0.0292 0.0255 0.0188], Test Error(span): [0.375 0.447 0.513 0.012 0.01  0.002], Time: 490.2min
[Epoch: 45/200, iter: 126990], Lr: 0.000200, Train Noise Loss: 0.018130, Test Force MAE: 0.0444, Test Error: [0.0647 0.0793 0.0447 0.0319 0.0269 0.0188], Test Error(span): [0.388 0.476 0.536 0.013 0.011 0.002], Time: 501.3min
[Epoch: 46/200, iter: 129812], Lr: 0.000200, Train Noise Loss: 0.017648, Test Force MAE: 0.0416, Test Error: [0.0632 0.0742 0.0395 0.0292 0.0257 0.0178], Test Error(span): [0.379 0.445 0.474 0.012 0.01  0.002], Time: 512.5min ******
[Epoch: 47/200, iter: 132634], Lr: 0.000200, Train Noise Loss: 0.017986, Test Force MAE: 0.0456, Test Error: [0.0723 0.0771 0.0424 0.031  0.0312 0.0194], Test Error(span): [0.434 0.463 0.509 0.012 0.012 0.002], Time: 523.7min
[Epoch: 48/200, iter: 135456], Lr: 0.000200, Train Noise Loss: 0.018241, Test Force MAE: 0.0428, Test Error: [0.0665 0.0751 0.0391 0.0299 0.0279 0.0185], Test Error(span): [0.399 0.451 0.469 0.012 0.011 0.002], Time: 534.8min
[Epoch: 49/200, iter: 138278], Lr: 0.000200, Train Noise Loss: 0.017271, Test Force MAE: 0.0414, Test Error: [0.0624 0.0724 0.0388 0.0297 0.0258 0.0194], Test Error(span): [0.374 0.434 0.465 0.012 0.01  0.002], Time: 546.0min ******
[Epoch: 50/200, iter: 141100], Lr: 0.000200, Train Noise Loss: 0.017533, Test Force MAE: 0.0424, Test Error: [0.0665 0.0734 0.0392 0.0296 0.027  0.0187], Test Error(span): [0.399 0.441 0.47  0.012 0.011 0.002], Time: 557.1min
[Epoch: 51/200, iter: 143922], Lr: 0.000200, Train Noise Loss: 0.017415, Test Force MAE: 0.0421, Test Error: [0.0636 0.075  0.0391 0.0297 0.0266 0.0188], Test Error(span): [0.381 0.45  0.469 0.012 0.011 0.002], Time: 568.3min
[Epoch: 52/200, iter: 146744], Lr: 0.000200, Train Noise Loss: 0.018047, Test Force MAE: 0.0440, Test Error: [0.0661 0.0787 0.0394 0.0321 0.0276 0.0199], Test Error(span): [0.397 0.472 0.472 0.013 0.011 0.002], Time: 579.5min
[Epoch: 53/200, iter: 149566], Lr: 0.000200, Train Noise Loss: 0.017030, Test Force MAE: 0.0426, Test Error: [0.0635 0.0771 0.0393 0.0297 0.0262 0.0197], Test Error(span): [0.381 0.463 0.471 0.012 0.01  0.002], Time: 590.6min
[Epoch: 54/200, iter: 152388], Lr: 0.000200, Train Noise Loss: 0.018184, Test Force MAE: 0.0421, Test Error: [0.0651 0.0741 0.0404 0.0294 0.0254 0.018 ], Test Error(span): [0.391 0.444 0.484 0.012 0.01  0.002], Time: 601.9min
[Epoch: 55/200, iter: 155210], Lr: 0.000200, Train Noise Loss: 0.017452, Test Force MAE: 0.0418, Test Error: [0.0645 0.075  0.0364 0.0303 0.0262 0.0186], Test Error(span): [0.387 0.45  0.437 0.012 0.01  0.002], Time: 613.0min
[Epoch: 56/200, iter: 158032], Lr: 0.000200, Train Noise Loss: 0.017858, Test Force MAE: 0.0467, Test Error: [0.0649 0.0773 0.0594 0.0312 0.0266 0.0208], Test Error(span): [0.39  0.464 0.713 0.012 0.011 0.002], Time: 624.1min
